"(PDH-CSV 4.0) (","\\DESKTOP-INSGQFC\Memory\Cache Bytes","\\DESKTOP-INSGQFC\Memory\Committed Bytes","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Access Methods\Page Splits/sec","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Buffer Manager\Buffer cache hit ratio","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:General Statistics\User Connections","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Free Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Maximum Workspace Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Total Server Memory (KB)","\\DESKTOP-INSGQFC\Processor(_Total)\% Processor Time"
"11/11/2022 02:40:43.215","310353920","9039671296","0","100","1","8448","1298040","208760","11.663279245105206527"
"11/11/2022 02:40:58.218","309870592","9037246464","0","100","1","8400","1298040","208776","9.0938031149428777411"
"11/11/2022 02:41:13.217","310489088","9037848576","0","100","1","8376","1298040","208776","12.051147893191815896"
"11/11/2022 02:41:28.213","310005760","9021083648","0","100","1","8592","1296840","208776","14.546477303449478313"
"11/11/2022 02:41:43.226","310632448","9035919360","0","100","1","8456","1296840","208776","10.650992807451753919"
"11/11/2022 02:41:58.218","309882880","9034448896","0","100","1","8432","1296840","208776","12.475626794041726697"
"11/11/2022 02:42:13.208","310775808","9037754368","0","100","1","8416","1296840","208776","11.035791004028583373"
"11/11/2022 02:42:28.220","308973568","9014902784","0","100","1","8608","1299720","208776","12.299966425434794459"
"11/11/2022 02:42:43.219","309608448","9035284480","0","100","1","8480","1299720","208776","10.331865241806802658"
"11/11/2022 02:42:58.217","309415936","9033158656","0","100","1","8448","1299720","208776","11.663462856011220126"
"11/11/2022 02:43:13.218","310362112","9044336640","0","100","1","8408","1299720","208776","9.7997263617838221705"
"11/11/2022 02:43:28.205","309886976","9016852480","0","100","1","8368","1299720","208776","13.51073588201177067"
"11/11/2022 02:43:43.241","310206464","9035763712","0","100","1","9120","1295880","208776","14.250330521919218896"
"11/11/2022 02:43:58.216","309772288","9034166272","0","100","1","9024","1295880","208776","12.274353497161516913"
"11/11/2022 02:44:13.216","310353920","9034960896","0","100","1","8984","1295880","208776","9.7420732486726446808"
"11/11/2022 02:44:28.223","309923840","9038921728","0","100","1","8960","1295880","208776","10.141314846167158947"
"11/11/2022 02:44:43.213","310513664","9022951424","0","100","1","8504","1294560","208528","13.604409317359678511"
"11/11/2022 02:44:58.220","310329344","9027592192","0","100","1","8456","1294560","208528","8.7014709360533348814"
"11/11/2022 02:45:13.207","310620160","9031086080","0","100","1","8400","1294560","208528","10.909848835910151976"
"11/11/2022 02:45:28.211","310403072","9033793536","0","100","1","8368","1294560","208544","12.600872328956036483"
"11/11/2022 02:45:43.224","310767616","9018601472","0","100","1","8456","4800","208544","15.778452523918961248"
"11/11/2022 02:45:58.215","310579200","9037889536","0","100","1","8384","1282920","208560","12.888095223911744114"
"11/11/2022 02:46:13.221","311238656","9039114240","0","100","1","8328","1282920","208560","13.146675499404835818"
"11/11/2022 02:46:28.217","310190080","9051033600","0","100","1","8248","1282920","208560","10.878918033961127776"
"11/11/2022 02:46:43.231","310816768","9060208640","0","100","1","8160","1282920","208560","10.852656622037248013"
"11/11/2022 02:46:58.221","310325248","9032491008","0","100","1","8392","1289160","208560","13.145048322311513544"
"11/11/2022 02:47:13.214","309379072","9019289600","0","100","1","8344","1289160","208560","11.359534110730596268"
"11/11/2022 02:47:28.222","309157888","9017622528","0","100","1","8216","1289160","208560","10.207937304356374142"
"11/11/2022 02:47:43.215","308469760","9031643136","0","100","1","8136","1289160","208560","10.36113858525046183"
"11/11/2022 02:47:58.218","308277248","8999481344","0","100","1","8400","1303800","208560","15.446901883401897848"
"11/11/2022 02:48:13.215","308555776","9009102848","0","100","1","8352","1454880","208560","12.416767939849737701"
"11/11/2022 02:48:28.228","309121024","9013035008","0","100","1","8264","1389600","208560","14.123346423162963958"
"11/11/2022 02:48:43.218","308420608","9028313088","0","100","1","8944","1373520","208560","11.045469134296082458"
"11/11/2022 02:48:58.216","309018624","9028648960","0","100","1","8800","1373520","208560","12.128562694556844548"
"11/11/2022 02:49:13.225","308555776","9007140864","0","100","1","8880","1367520","208464","12.396405016800605026"
"11/11/2022 02:49:28.221","308146176","9010704384","0","100","1","8848","1333680","208480","12.969018064803162105"
"11/11/2022 02:49:43.205","307945472","9047904256","0","100","1","16536","1317960","216976","11.834094753069390293"
"11/11/2022 02:49:58.220","308555776","9038012416","0","100","1","16496","1317960","216976","10.790974741107451251"
"11/11/2022 02:50:13.211","307843072","9006243840","0","100","1","8888","1304640","208776","14.375429454906296201"
"11/11/2022 02:50:28.212","308449280","9014292480","0","100","1","8816","1304640","208776","10.200387542098699356"
"11/11/2022 02:50:43.219","309972992","9086144512","0","100","1","8496","1248840","208808","18.840167314288326139"
"11/11/2022 02:50:58.217","309465088","9080094720","0","100","1","8456","1277760","208832","10.799520259535144717"
"11/11/2022 02:51:13.206","310054912","9051226112","0","100","1","8656","4800","208832","15.247894034636644278"
"11/11/2022 02:51:28.217","309612544","9057779712","0","100","1","8632","1289520","208832","10.419296358841844352"
"11/11/2022 02:51:43.232","310263808","9065562112","0","100","1","8504","1289520","208832","11.94940828786798015"
"11/11/2022 02:51:58.222","309764096","9061965824","0","100","1","8480","1289520","208832","10.084198410712607696"
"11/11/2022 02:52:13.207","310407168","9049247744","0","100","1","8456","1289520","208832","10.50728763163066759"
"11/11/2022 02:52:28.221","309932032","9029873664","0","100","1","8632","1300080","208832","15.341694284041029306"
"11/11/2022 02:52:43.214","309198848","9045770240","0","100","1","8528","1300080","208840","14.008216462642209876"
"11/11/2022 02:52:58.220","308711424","9048104960","0","100","1","8512","1300080","208840","11.437653027405191963"
"11/11/2022 02:53:13.219","309608448","9038778368","0","100","1","8512","1300080","208848","10.293578444923445758"
"11/11/2022 02:53:28.212","309161984","9020211200","0","100","1","8688","4800","208848","13.019032341393987906"
"11/11/2022 02:53:43.219","309768192","9038925824","0","100","1","9184","1305240","208848","12.845284280091862072"
"11/11/2022 02:53:58.208","309276672","9037860864","0","100","1","9144","1305240","208856","11.039128451970592337"
"11/11/2022 02:54:13.209","309882880","9039831040","0","100","1","9104","1305240","208872","11.946501380186392183"
"11/11/2022 02:54:28.220","309403648","9039028224","0","100","1","9072","1305240","208872","10.145445495992156282"
"11/11/2022 02:54:43.257","309747712","9036394496","0","100","1","8496","1310760","208568","11.67400950344762478"
"11/11/2022 02:54:58.215","309534720","9036341248","0","100","1","8448","1310760","208568","10.984958166593761675"
"11/11/2022 02:55:13.220","310161408","9034498048","0","100","1","8416","1310760","208568","10.018526238157743791"
"11/11/2022 02:55:28.220","309686272","9034997760","0","100","1","8400","1310760","208592","11.926669388679457029"
"11/11/2022 02:55:43.211","310280192","9035026432","0","100","1","8480","1305360","208600","12.42612281297705934"
"11/11/2022 02:55:58.226","308629504","9033478144","0","100","1","8416","1305360","208616","10.490492301479459769"
"11/11/2022 02:56:13.220","309334016","9069404160","0","100","1","8408","1262760","208624","19.45971456411605871"
"11/11/2022 02:56:28.214","309583872","9060147200","0","100","1","8368","1262760","208624","14.092261650391380456"
"11/11/2022 02:56:43.218","309620736","9037025280","0","100","1","8568","4800","208632","13.320373369430193122"
"11/11/2022 02:56:58.218","309952512","9042046976","0","100","1","8552","1289280","208632","10.529045830922957094"
"11/11/2022 02:57:13.212","309501952","9038438400","0","100","1","8504","1289280","208632","13.159605653505511924"
"11/11/2022 02:57:28.216","310079488","9041666048","0","100","1","8448","1289280","208632","9.6169710355734512319"
"11/11/2022 02:57:43.230","309989376","9060569088","0","100","1","8368","1289280","208640","10.526275861853529037"
"11/11/2022 02:57:58.227","309559296","9036472320","0","100","1","8568","1297080","208648","14.308832466370835945"
"11/11/2022 02:58:13.224","309063680","9035161600","0","100","1","8536","1297080","208648","10.917631068433507835"
"11/11/2022 02:58:28.212","309649408","9036357632","0","100","1","8472","1297080","208648","9.589336271997561667"
"11/11/2022 02:58:43.212","308944896","9051353088","0","100","1","9072","1297080","208648","11.705995314560812659"
"11/11/2022 02:58:58.213","309522432","9022517248","0","100","1","8872","4800","208368","11.905514263392557694"
"11/11/2022 02:59:13.227","309059584","9034461184","0","100","0","8920","1300560","208368","10.868468174941881443"
"11/11/2022 02:59:28.212","309661696","9049939968","0","100","0","8840","1284120","208368","12.371338779808915831"
"11/11/2022 02:59:43.219","309186560","9067016192","0","100","1","16472","1284120","216896","14.495429574597007871"
"11/11/2022 02:59:58.204","309022720","9029537792","0","100","1","16464","6120","216896","9.3609138988124840353"
"11/11/2022 03:00:13.209","308797440","9038286848","0","100","1","8776","1296840","208704","12.695514395039520394"
"11/11/2022 03:00:28.223","309149696","9040216064","0","100","1","8720","1296840","208704","11.618727490369529676"
"11/11/2022 03:00:43.220","308924416","9054375936","0","100","1","8368","1312560","208720","12.17282466451594658"
"11/11/2022 03:00:58.210","309321728","9052213248","0","100","1","8368","1312560","208792","11.801191538557597838"
"11/11/2022 03:01:13.216","308883456","9026990080","0","100","1","8664","1312320","208792","15.4632895485816384"
"11/11/2022 03:01:28.221","309501952","9029783552","0","100","1","8616","1312320","208792","10.418994373941735887"
"11/11/2022 03:01:43.209","309022720","9043091456","0","96.369991933315404253","1","5200","1312320","209936","9.7246486531694884548"
"11/11/2022 03:01:58.215","309633024","9041367040","0","100","1","5168","1312320","209936","12.687278612841756953"
"11/11/2022 03:02:13.226","309964800","9022963712","0","100","1","8416","4800","208048","11.083185514536920024"
"11/11/2022 03:02:28.213","309485568","9029738496","0","100","1","8352","1301880","208048","14.039163587754199369"
"11/11/2022 03:02:43.227","310087680","9055793152","0","100","1","8248","1301880","208056","13.04825693482393234"
"11/11/2022 03:02:58.213","309661696","9045532672","0","100","1","8216","1301880","208056","12.211067062076807588"
"11/11/2022 03:03:13.214","309100544","9121423360","0","100","1","8192","1285800","208064","12.598618818091056326"
"11/11/2022 03:03:28.219","308957184","9026453504","0","100","1","8360","1415880","208064","14.755869500359974467"
"11/11/2022 03:03:43.204","309542912","9041399808","0","100","1","8904","1374360","208072","11.602419377819172652"
"11/11/2022 03:03:58.215","309104640","9040261120","0","100","1","8856","1374360","208072","12.328246846509138379"
"11/11/2022 03:04:13.222","309669888","9038450688","0","100","1","8800","1374360","208072","13.387178753832840172"
"11/11/2022 03:04:28.214","309235712","9017233408","0","100","1","9024","4800","208072","12.701437295993024179"
"11/11/2022 03:04:43.228","309522432","9043095552","0","100","1","16456","1362000","216368","10.852284930917665662"
"11/11/2022 03:04:58.215","307851264","9044426752","0","100","1","16440","1346400","216368","11.185588710327875717"
"11/11/2022 03:05:13.220","307884032","9044905984","0","100","1","16440","1346400","216368","12.983763644254187497"
"11/11/2022 03:05:28.214","308396032","9047937024","0","100","1","16400","1346400","216384","13.79622763879242342"
"11/11/2022 03:05:43.229","309010432","9038340096","0","100","1","8568","1326720","208184","15.292040045201471088"
"11/11/2022 03:05:58.224","308727808","9045950464","0","100","1","8472","1326720","208184","11.479764469642116609"
"11/11/2022 03:06:13.211","309358592","9065132032","0","100","1","8456","1273320","208184","15.135982232105259726"
"11/11/2022 03:06:28.224","309846016","9064046592","0","100","1","8456","1273320","208224","12.458063632114747321"
"11/11/2022 03:06:43.218","309346304","9058398208","0","100","1","8568","1277760","208224","15.525288963547323462"
"11/11/2022 03:06:58.205","309956608","9056448512","0","100","1","8568","1296240","208224","12.931894502759400112"
"11/11/2022 03:07:13.220","309493760","9048633344","0","100","1","8536","1296240","208224","14.367917302942046831"
"11/11/2022 03:07:28.219","310083584","9044992000","0","100","1","8480","1296240","208224","10.08597954038439326"
"11/11/2022 03:07:43.203","309653504","9031196672","0","100","1","8648","4800","208232","14.363369485134903414"
"11/11/2022 03:07:58.212","310235136","9029545984","0","100","1","8656","1305960","208232","11.314272224176791681"
"11/11/2022 03:08:13.222","308678656","9029251072","0","100","1","8608","1305960","208232","10.700752197591222981"
"11/11/2022 03:08:28.217","309231616","9036238848","0","100","1","8536","1305960","208232","13.287942477513137618"
"11/11/2022 03:08:43.221","308764672","9050181632","0","100","0","9336","1305960","208232","11.221840013365468991"
"11/11/2022 03:08:58.205","309346304","9029844992","0","100","0","9120","1310520","207992","15.5618662202485325"
"11/11/2022 03:09:13.215","308633600","9041928192","0","100","0","9048","1310520","207992","13.051885609833158597"
"11/11/2022 03:09:28.225","309710848","9046384640","0","100","0","9000","1297080","207992","12.80638355872818579"
"11/11/2022 03:09:43.221","309198848","9070850048","0","100","1","16384","1297080","216304","12.272411045741804969"
"11/11/2022 03:09:58.210","310251520","9031684096","0","100","1","8752","1303200","208104","16.682714512377451399"
"11/11/2022 03:10:13.226","309735424","9042391040","0","100","1","8688","1303200","208104","12.771867647009271352"
"11/11/2022 03:10:28.212","310366208","9046949888","0","100","1","8608","1303200","208104","11.649554765009529689"
"11/11/2022 03:10:43.221","310136832","9060892672","0","100","1","8264","1303200","208104","10.898521133846550413"
"11/11/2022 03:10:58.217","310767616","9058152448","0","100","1","8216","1303200","208104","11.64679249617075385"
"11/11/2022 03:11:13.220","310050816","9032200192","0","100","1","8464","1305360","208104","13.062535002028297981"
